Platypus_ID,Latitude,Longitude,Nearest_Wetland,Distance
19930,-28.113708,153.317996,Upper Coomera River,14093.682654090384
19931,-28.80843,151.041412,,
19932,-31.445873,152.465816,,
19933,-34.57662,150.72584,,
19934,-30.465894,152.852161,,
19935,-26.99776,152.687656,Conondale Range Aggregation,30854.692654159448
19936,-40.968347,145.552316,,
19937,-34.023132,150.657736,,
19938,-38.607959,146.37174,,
19939,-41.593561,145.936262,,
19940,-26.762178,152.849793,Obi Obi Creek,6140.592580724178
19941,-27.362516,152.983128,Pine River and Hayes Inlet,6701.714132043464
19942,-30.487586,151.715591,,
19943,-28.307742,153.516542,Upper Coomera River,30757.409768982765
19945,-42.895338,147.295852,,
19946,-17.294562,145.663497,Lake Eacham,3684.582140500284
19947,-31.520578,152.554811,,
19948,-35.524228,149.928253,,
19949,-33.496027,150.079036,,
19950,-34.736583,150.619404,,
19951,-28.836751,153.333371,,
19952,-26.643724,152.954214,Coolum Creek and Lower Maroochy River,5920.4831713844005
19953,-28.681983,153.546299,Upper Coomera River,58228.65312764909
19954,-28.44065,153.463791,Upper Coomera River,32675.67519104068
19955,-24.946968,152.224374,Burrum Coast,31487.987204778405
19956,-41.51154,146.690245,,
19957,-28.821158,153.337061,,
19958,-36.088181,146.904244,,
19959,-28.68437,153.519534,Upper Coomera River,57019.28746231831
19960,-37.046452,143.817555,,
19961,-26.436934,152.967616,Lake Weyba,6425.1751359146865
19962,-36.107525,146.899733,,
19963,-37.09719,147.397763,,
19964,-27.086711,152.935824,Moreton Bay,6551.03446377745
19965,-40.990135,145.7389,,
19966,-42.680343,146.713997,,
19967,-28.392468,152.985866,Upper Coomera River,25502.720223322893
19968,-37.071957,145.171795,,
19969,-37.753861,145.114286,,
19970,-37.725923,143.892574,,
19971,-34.452714,149.459338,,
19972,-26.712532,152.871644,Obi Obi Creek,1720.2424801097468
19973,-37.75275,145.117464,,
19974,-43.142988,147.153636,,
19975,-31.662879,152.610623,,
19976,-37.206436,145.429121,,
19977,-36.724434,146.951113,,
19978,-41.46332,147.19242,,
19980,-36.425048,148.452158,,
19981,-33.613583,149.966973,,
19982,-28.804857,153.434458,,
19983,-37.682305,144.438746,,
19984,-37.915766,145.359957,,
19985,-38.552831,143.759408,,
19986,-42.777235,147.070139,,
19987,-28.841172,152.151866,,
19988,-42.780574,147.068459,,
19989,-26.760553,152.851506,Obi Obi Creek,5962.750769167131
19990,-28.313729,152.350663,Dalrymple and Blackfellow Creeks,35016.92788885373
19991,-26.760157,152.85175,Obi Obi Creek,5919.392145823054
19992,-26.192692,152.427918,Wide Bay Military Training Area C,52333.263823195004
19993,-26.762492,152.844892,Obi Obi Creek,6188.9450746872535
19994,-36.852188,147.079098,,
19995,-26.76121,152.859699,Obi Obi Creek,6121.571390298591
19996,-38.104288,144.063785,,
19997,-42.893778,147.301104,,
19998,-38.552302,143.760728,,
19999,-31.030725,152.705841,,
20000,-28.313856,153.275804,Upper Coomera River,9600.826355049821
20001,-35.43875,149.800376,,
20002,-31.443456,152.463884,,
20003,-33.717375,150.46345,,
20004,-26.760125,152.851662,Obi Obi Creek,5915.425946054306
20005,-35.434379,148.721752,,
20006,-28.308653,153.27245,Upper Coomera River,8966.967370740056
20007,-40.960845,145.55799,,
20008,-37.752674,145.117496,,
20009,-35.305985,148.261313,,
20010,-37.699747,145.153899,,
20011,-36.77704,148.951961,,
20012,-42.893718,147.300906,,
20013,-37.687267,143.360918,,
20014,-30.446306,152.891114,,
20015,-41.509044,146.689563,,
20016,-26.759981,152.851946,Obi Obi Creek,5900.565606378351
20017,-24.944993,152.216713,Burrum Coast,32275.006318277123
20018,-42.966401,147.286608,,
20019,-21.177595,148.477622,Eungella Dam,5991.0608207345485
20020,-38.570419,143.357043,,
20021,-37.753624,145.114472,,
20022,-26.760578,152.851406,Obi Obi Creek,5965.16444058186
20023,-41.571254,147.17834,,
20024,-36.443563,148.450972,,
20025,-30.300612,152.66623,,
20026,-27.353543,152.950337,Pine River and Hayes Inlet,7753.78070148439
20027,-41.140628,147.796418,,
20028,-26.796635,152.869765,Upper Pumicestone Coastal Plain,9819.972737661488
20029,-35.29398,148.221171,,
20030,-37.676838,145.150768,,
20031,-27.086735,152.936034,Moreton Bay,6530.3471273732985
20032,-26.436727,152.967894,Lake Weyba,6409.030649566983
20033,-17.119957,145.706348,Port of Cairns and Trinity Inlet,13223.469762158686
20034,-28.437994,153.466094,Upper Coomera River,32660.566288492675
20035,-42.972502,147.30774,,
20036,-36.562203,146.725578,,
20037,-27.051795,152.884982,Moreton Bay,12549.324599374499
20038,-35.454211,149.203159,,
20039,-21.170219,148.502655,Eungella Dam,8691.808315165905
20040,-26.425243,152.974024,Noosa River Wetlands,5853.613394327695
20041,-29.13342,151.481295,,
20042,-42.038511,147.986635,,
20043,-42.850799,147.29928,,
20044,-29.860446,150.580781,,
20045,-31.597465,152.282564,,
20046,-31.211333,151.799984,,
20047,-35.747244,149.929132,,
20048,-28.611001,153.403784,Upper Coomera River,44357.29499989814
20049,-26.759933,152.851802,Obi Obi Creek,5894.523455338372
20050,-43.04882,147.105389,,
20051,-41.271693,146.422202,,
20052,-30.233646,152.883552,,
20053,-37.772988,145.457697,,
20054,-42.752899,146.622964,,
20055,-27.974815,153.249,Lake Coombabah,4269.792807875124
20056,-30.233426,152.883714,,
20057,-42.872724,147.025761,,
20058,-37.094074,142.38793,,
20059,-21.145332,149.08546,Sandringham Bay - Bakers Creek Aggregation,9640.210758783154
20060,-37.752729,145.117577,,
20061,-26.626854,152.954852,Coolum Creek and Lower Maroochy River,7528.816819289172
20062,-36.831605,145.871512,,
20063,-38.641679,146.184855,,
20064,-41.844557,146.571822,,
20065,-21.16787,148.505105,Eungella Dam,8998.657678622953
20066,-37.76087,147.317798,,
20067,-31.254762,151.462787,,
20068,-37.733674,145.104761,,
20069,-42.778845,147.069384,,
20070,-40.950376,145.660129,,
20071,-41.367211,146.433334,,
20072,-28.874771,153.363282,,
20073,-17.437208,145.60347,Zillie Falls,6703.724585246247
20074,-26.761193,152.85928,Obi Obi Creek,6112.790890337529
20075,-35.029026,149.263403,,
20076,-27.502333,152.93061,Greenbank Army Training Area C,14339.843627723543
20077,-37.780147,147.443893,,
20078,-27.468659,152.899239,Greenbank Army Training Area C,18535.045551014588
20079,-18.209224,145.537992,Blencoe Falls - Blencoe Creek,0.0
20080,-33.384235,149.547959,,
20081,-27.412438,152.60644,Greenbank Army Training Area C,40291.66424712373
20082,-38.585739,146.353839,,
20083,-37.75205,145.659345,,
20084,-17.363654,145.59052,Bromfield Swamp,4904.05165950462
20085,-38.135097,146.443977,,
20086,-35.351505,149.236431,,
20087,-28.16425,153.218722,Upper Coomera River,3416.9900734960283
20088,-41.116698,145.933517,,
20089,-27.088355,152.942846,Moreton Bay,5840.062811914883
20090,-27.50407,152.91692,Greenbank Army Training Area C,14303.318907628221
20091,-37.680602,144.42746,,
20092,-38.642267,146.371696,,
20093,-26.617426,152.651664,Conondale Range Aggregation,7368.817169261032
20094,-41.157235,147.493021,,
20095,-41.281999,146.426167,,
20096,-38.145,144.277465,,
20097,-36.805024,143.916296,,
20098,-30.268688,151.388036,,
20099,-33.41706,150.07468,,
20100,-26.627962,152.954546,Coolum Creek and Lower Maroochy River,7431.620393528746
20101,-38.10883,144.063892,,
20102,-34.435725,148.715759,,
20103,-30.966717,151.347485,,
20104,-37.892389,145.400419,,
20105,-26.402812,152.959953,Noosa River Wetlands,6378.733031007892
20106,-33.289517,148.734691,,
20107,-29.013649,152.021549,,
20108,-26.230878,152.606083,Noosa River Wetlands,37142.01930715745
20109,-35.242903,148.966262,,
20110,-41.264453,146.202246,,
20111,-43.160768,147.044908,,
20112,-42.980347,147.180666,,
20113,-36.428175,148.449892,,
20114,-35.438444,149.799646,,
20115,-35.716308,148.167908,,
20116,-28.692115,153.520329,Upper Coomera River,57794.67794102254
20117,-36.015461,148.327779,,
20118,-26.49531,152.59203,Conondale Range Aggregation,20534.3536293115
20119,-36.386578,145.90481,,
20120,-35.317699,149.05278,,
20121,-24.947017,152.223955,Burrum Coast,31523.5948106542
20122,-36.809372,144.513753,,
20123,-37.676879,145.150729,,
20124,-28.178489,153.423584,Upper Coomera River,22379.701207838123
20125,-26.695142,153.011995,Coolum Creek and Lower Maroochy River,1626.2307813527339
20126,-38.37683,146.272745,,
20127,-37.720186,145.23561,,
20128,-37.674068,145.152907,,
20129,-41.526491,146.656591,,
20130,-33.593245,149.938145,,
20131,-28.215522,153.3839,Upper Coomera River,17548.28674602574
20132,-37.670107,144.358709,,
20133,-32.399023,151.96332,,
20134,-27.08829,152.942579,Moreton Bay,5867.146174164737
20135,-36.900273,149.097548,,
20136,-37.252672,144.446118,,
20137,-34.728587,150.523309,,
20138,-32.027604,151.834737,,
20139,-28.663479,153.302536,Upper Coomera River,46757.84973787474
20140,-34.192218,149.743691,,
20141,-38.24191,143.991083,,
20142,-42.895368,147.295605,,
20143,-42.889293,147.327562,,
20144,-38.100241,144.062419,,
20145,-42.892353,147.309159,,
20146,-37.733916,145.178382,,
20147,-38.383424,142.590845,,
20148,-26.723895,152.929339,Coolum Creek and Lower Maroochy River,5708.21827272093
20149,-17.393661,145.647671,Zillie Falls,8802.769947049337
20150,-38.373626,146.241417,,
20151,-28.443135,153.244643,Upper Coomera River,21416.640879821687
20152,-38.475753,146.579489,,
20153,-41.882726,146.487408,,
20154,-42.810577,147.05698,,
20155,-37.245305,144.444108,,
20156,-37.752708,145.117636,,
20157,-26.574739,152.903659,Obi Obi Creek,9884.007577240533
20158,-16.590056,145.336821,Great Barrier Reef Marine Park,15682.701797633208
20159,-26.351287,152.913133,Noosa River Wetlands,7393.077208949614
20160,-35.560962,149.92132,,
20161,-28.821028,153.339444,,
20162,-28.127808,153.228328,Upper Coomera River,5728.671756620277
20163,-37.740597,145.210326,,
20164,-42.006257,146.598988,,
20165,-29.862925,150.576442,,
20166,-34.046206,150.015864,,
20167,-34.479167,150.320313,,
20168,-36.886108,145.846839,,
20169,-28.658856,153.174466,Upper Coomera River,45248.58340792614
20170,-37.752832,145.118079,,
20171,-28.185508,153.416096,Upper Coomera River,21435.635332426566
20172,-37.752725,145.117427,,
20173,-27.345682,152.972479,Pine River and Hayes Inlet,5694.86539945032
20174,-26.629962,152.954519,Coolum Creek and Lower Maroochy River,7234.074406941624
20175,-37.987527,145.644442,,
20176,-35.297538,149.088008,,
20177,-41.509614,147.060199,,
20178,-17.512343,145.536425,Zillie Falls,13040.064306718832
20179,-42.689565,146.94223,,
20180,-37.67465,145.153245,,
20181,-36.212678,147.834907,,
20182,-26.71913,152.891455,Obi Obi Creek,3498.6148957550645
20183,-42.670627,146.792547,,
20184,-32.399231,151.96318,,
20185,-28.634272,153.339143,Upper Coomera River,44489.01101555572
20186,-41.172323,147.737103,,
20187,-42.778667,147.068118,,
20188,-29.36227,151.14412,,
20189,-33.290145,151.288347,,
20190,-28.110142,153.319683,Upper Coomera River,14399.374741880765
20191,-28.124449,153.23429,Upper Coomera River,6414.009845718071
20192,-37.754269,145.115511,,
20193,-34.982793,148.194185,,
20194,-34.26743,150.552385,,
20195,-26.62918,152.954509,Coolum Creek and Lower Maroochy River,7312.080473953386
20196,-28.439637,153.474114,Upper Coomera River,33382.726963835186
20197,-35.330796,149.256946,,
20198,-17.269596,145.578975,Lake Eacham,4830.801516258965
20199,-37.112458,147.579324,,
20200,-29.931014,152.719499,,
20201,-38.54595,146.052203,,
20202,-30.32323,152.714574,,
20203,-26.669025,152.960444,Coolum Creek and Lower Maroochy River,3402.735921774722
20204,-25.947464,151.752952,Coalstoun Lakes,42006.328199345546
20205,-42.799431,147.082214,,
20206,-21.195541,148.534555,Eungella Dam,11550.427756085186
20207,-34.616276,149.872542,,
20208,-38.591063,146.353426,,
20209,-34.099989,149.661148,,
20210,-33.41884,151.403232,,
20211,-40.968143,145.552428,,
20212,-36.385475,146.320338,,
20213,-30.433171,152.695361,,
20214,-18.601988,145.802479,Herbert River Gorge,18919.448340998
20215,-27.328923,152.804284,Pine River and Hayes Inlet,19554.31764847648
20216,-31.637672,152.058935,,
20217,-26.694159,153.012941,Coolum Creek and Lower Maroochy River,1611.790165496166
20218,-27.503885,152.917875,Greenbank Army Training Area C,14308.810030813938
20219,-17.342521,145.869117,Russell River,6969.805450749507
20220,-31.801908,151.794105,,
20221,-24.945791,152.222314,Burrum Coast,31730.139521640904
20222,-28.085276,153.349921,Lake Coombabah,12989.742423068365
20223,-41.22787,146.303512,,
20224,-41.372429,146.482944,,
20225,-26.74288,153.014081,Lower Mooloolah River,2002.309975164325
20226,-33.49617,150.082469,,
20227,-42.096406,146.119424,,
20228,-42.89385,147.300329,,
20229,-18.601525,145.798305,Herbert River Gorge,18708.29477106664
20230,-28.436761,153.477668,Upper Coomera River,33456.70619995659
20231,-41.415955,146.935444,,
20232,-41.548698,146.729196,,
20233,-26.758333,152.853802,Obi Obi Creek,5727.889365608163
20234,-36.147578,146.877594,,
20235,-36.145554,146.879353,,
20236,-32.585684,149.5789,,
20237,-26.759989,152.851726,Obi Obi Creek,5900.461648523976
20238,-36.900674,147.785473,,
20239,-25.899453,152.491276,Wide Bay Military Training Area C,35008.935517467486
20240,-26.267454,152.623457,Noosa River Wetlands,34766.282082986996
20241,-30.557642,152.642047,,
20242,-25.073049,148.26981,Lake Nuga Nuga,39515.50027502167
20243,-32.214108,148.613884,,
20244,-26.856217,152.831991,Upper Pumicestone Coastal Plain,11944.341409488488
20245,-41.247521,147.148869,,
20246,-32.83319,150.213145,,
20247,-32.797394,149.967037,,
20249,-35.438322,149.799469,,
20250,-26.980406,151.834153,,
20252,-30.254234,152.656435,,
20253,-21.167905,148.506339,Eungella Dam,9121.53492477039
20254,-37.245566,145.798874,,
20255,-28.368406,153.418493,Upper Coomera River,24385.27294287951
20256,-27.449543,152.942262,Pine River and Hayes Inlet,17178.078274668445
20257,-26.629792,152.954537,Coolum Creek and Lower Maroochy River,7250.083581321503
20258,-38.547528,145.954485,,
20259,-38.719503,143.372355,,
20260,-34.769079,146.586027,,
20261,-28.307808,153.309402,Upper Coomera River,11827.455729420322
20262,-27.087962,152.942896,Moreton Bay,5844.176419797208
20263,-38.317939,142.483002,,
20264,-37.925191,141.280498,,
20265,-37.752827,145.117507,,
20266,-37.634262,145.198916,,
20267,-23.534342,148.183418,Fairbairn Dam,17263.649762332705
20268,-37.868701,144.653522,,
20269,-41.28,146.422305,,
20270,-36.554771,145.986194,,
20271,-30.620482,151.341476,,
20272,-37.650823,145.519895,,
20273,-28.129487,153.226827,Upper Coomera River,5495.784303313433
20274,-35.109035,147.371228,,
20275,-29.867165,150.598149,,
20276,-42.858098,147.265034,,
20277,-28.355212,153.347496,Upper Coomera River,17893.148040063377
20278,-26.922567,152.674084,Conondale Range Aggregation,22377.141255580733
20279,-41.094133,145.693962,,
20280,-28.029107,152.550133,Dalrymple and Blackfellow Creeks,17035.852663431124
20281,-30.413516,151.826062,,
20282,-36.585226,149.134727,,
20283,-27.533291,152.892115,Greenbank Army Training Area C,11833.9823658698
20284,-35.339551,148.36252,,
20285,-42.865627,147.275963,,
20286,-35.361616,148.8782,,
20287,-29.733676,151.780071,,
20288,-37.722664,145.235653,,
20289,-37.682459,144.438865,,
20290,-30.580473,151.768128,,
20291,-26.686686,152.679869,Conondale Range Aggregation,4473.57642567868
20292,-42.026981,146.111126,,
20293,-37.722368,145.108629,,
20294,-33.25193,151.317345,,
20295,-26.694298,153.01293,Coolum Creek and Lower Maroochy River,1624.143548807079
20296,-26.760703,152.851353,Obi Obi Creek,5978.976149715194
20297,-37.752665,145.117582,,
20298,-34.48037,150.805898,,
20299,-37.18207,144.378011,,
20300,-36.936241,149.588556,,
20301,-42.442493,145.620496,,
20302,-37.721293,145.110801,,
20303,-26.620616,152.980569,Coolum Creek and Lower Maroochy River,6199.834538297036
20304,-28.613346,153.403602,Upper Coomera River,44586.312082474586
20305,-29.921762,152.672153,,
20307,-38.642601,146.371193,,
20308,-30.242459,153.028264,,
20309,-24.9469,152.223247,Burrum Coast,31593.22305367207
20310,-32.418851,151.52877,,
20311,-41.526443,146.656966,,
20312,-27.338606,152.969298,Pine River and Hayes Inlet,5263.843326894761
20313,-37.678802,144.424258,,
20314,-36.727874,146.955882,,
20315,-26.400913,152.959578,Noosa River Wetlands,6297.205013814021
20316,-30.231837,151.128702,,
20317,-36.144104,146.879509,,
20318,-29.7533,150.392017,,
20320,-35.853083,148.134298,,
20321,-34.128858,149.634095,,
20322,-37.736275,145.151238,,
20323,-41.777865,147.72396,,
20324,-41.38898,146.41222,,
20325,-28.086766,153.117228,Upper Coomera River,8849.30281284078
20327,-37.94479,141.269932,,
20328,-28.829271,153.445205,,
20329,-33.532336,149.507151,,
20330,-37.752614,145.117571,,
20331,-17.191799,145.630131,Lake Barrine,5922.797700286419
20332,-33.075217,151.447992,,
20333,-28.33308,152.323887,Dalrymple and Blackfellow Creeks,37325.181134103186
20334,-30.323366,152.714195,,
20335,-41.141086,147.797231,,
20336,-37.752869,145.117941,,
20337,-17.597965,145.757407,Nandroya Falls,522.5685983230059
20338,-32.163443,150.881681,,
20339,-36.600071,143.940282,,
20340,-26.580688,152.906342,Obi Obi Creek,9440.063059621016
20341,-26.762912,152.851217,Obi Obi Creek,6226.114815882554
20342,-37.371786,145.258226,,
20343,-27.78828,153.184648,Carbrook Wetlands Aggregation,13086.227000610566
20344,-27.52597,152.838534,Greenbank Army Training Area C,15166.113576693748
20345,-38.139713,144.248766,,
20346,-28.877072,153.381994,,
20347,-42.893545,147.256567,,
20348,-36.558175,145.988865,,
20349,-35.93062,144.344672,,
20350,-42.895398,147.295344,,
20351,-35.812397,145.486311,,
20352,-28.329679,152.330318,Dalrymple and Blackfellow Creeks,36895.06547445749
20353,-38.552428,143.756243,,
20354,-26.759023,152.854709,Obi Obi Creek,5812.869061326164
20355,-26.267402,152.62335,Noosa River Wetlands,34777.56001901509
20356,-35.447264,149.721422,,
20357,-37.752801,145.117217,,
20358,-17.408308,145.389433,Bromfield Swamp,16098.118254741317
20359,-35.440067,149.803702,,
20360,-34.739826,149.729633,,
20361,-21.149835,148.861656,Sand Bay,20024.07419712436
20362,-37.749102,145.096911,,
20363,-18.60149,145.798284,Herbert River Gorge,18703.876942994517
20364,-31.990623,151.702809,,
20365,-28.820993,153.3396,,
20366,-34.833602,148.936672,,
20367,-28.820942,153.339475,,
20368,-26.761142,152.859816,Obi Obi Creek,6116.03342261099
20369,-36.734929,149.671254,,
20370,-38.552015,143.755216,,
20371,-28.379035,153.340237,Upper Coomera River,19183.959519732536
20372,-32.003199,151.958513,,
20373,-30.082092,152.734766,,
20374,-31.456034,151.121895,,
20375,-42.678696,146.786257,,
20376,-43.16871,146.928124,,
20377,-28.350055,153.302646,Upper Coomera River,14323.728985873222
20378,-28.645704,153.338027,Upper Coomera River,45684.81339495714
20379,-38.163643,144.336328,,
20380,-27.497994,152.707901,Greenbank Army Training Area C,26603.66949090429
20381,-41.018214,145.09944,,
20382,-28.301736,153.272238,Upper Coomera River,8453.124705910179
20383,-36.749338,148.446193,,
20384,-35.454251,149.720639,,
20385,-37.753115,145.116671,,
20386,-37.048952,143.817258,,
20387,-41.187898,146.478952,,
20388,-28.405095,153.335552,Upper Coomera River,21115.11240290409
20389,-26.412603,152.930052,Noosa River Wetlands,9473.968528462108
20390,-37.735053,145.152606,,
20391,-27.505217,152.924752,Greenbank Army Training Area C,14069.999278612382
20392,-27.916342,153.275266,Lake Coombabah,5570.4594155988125
20393,-37.737395,145.106585,,
20394,-34.745257,150.709464,,
20395,-36.666121,144.528762,,
20396,-28.436811,153.477642,Upper Coomera River,33458.11525063827
20397,-41.510012,146.689673,,
20398,-28.818808,153.34381,,
20399,-35.450253,149.720306,,
20400,-33.626859,150.163864,,
20401,-27.088406,152.93682,Moreton Bay,6418.690489884831
20402,-32.407212,149.334337,,
20403,-37.29087,144.951543,,
20404,-43.162212,146.925385,,
20405,-17.280746,145.536238,Lake Eacham,9123.50555003453
20406,-36.76301,146.981095,,
20407,-17.609101,145.484377,Zillie Falls,23231.993162358754
20408,-42.895145,147.296898,,
20409,-41.364739,146.321239,,
20410,-42.931068,147.058579,,
20411,-28.847373,153.367515,,
20412,-26.642395,152.8863,Obi Obi Creek,2864.9964307301907
20413,-34.263856,149.111629,,
20414,-26.170113,152.606578,Wide Bay Military Training Area C,37564.08511092698
20415,-43.119515,147.239649,,
20416,-17.619135,145.485313,Zillie Falls,23878.779079821317
20417,-26.192653,152.42743,Wide Bay Military Training Area C,52369.55109489614
20418,-29.423768,151.703508,,
20419,-37.402731,143.993871,,
20420,-32.288792,152.290361,,
20421,-38.562219,145.95632,,
20422,-28.821294,153.336568,,
20423,-38.61469,146.313393,,
20424,-38.175373,146.272037,,
20425,-42.850902,147.299012,,
20426,-40.964099,145.55414,,
20427,-27.334861,152.980735,Pine River and Hayes Inlet,4237.406987646467
20428,-26.312533,152.858608,Noosa River Wetlands,11221.7710137937
20429,-28.678841,153.371716,Upper Coomera River,50218.45013831125
20430,-41.256963,148.053958,,
20431,-26.760008,152.85173,Obi Obi Creek,5902.608197728469
20432,-18.206122,145.537551,Blencoe Falls - Blencoe Creek,20.828018380081502
20433,-37.752691,145.119009,,
20434,-37.13538,149.355783,,
20435,-37.752852,145.117384,,
20436,-42.161549,145.539133,,
20437,-27.092141,152.944749,Moreton Bay,5585.972033557923
20438,-36.3687,145.8904,,
20439,-35.029008,149.263397,,
20440,-31.793268,152.525884,,
20441,-24.947017,152.224438,Burrum Coast,31479.876207114557
20442,-41.555638,146.400912,,
20443,-36.348626,146.292486,,
20444,-26.759971,152.851893,Obi Obi Creek,5899.196948462665
20445,-31.685578,152.352529,,
20446,-36.717782,146.945164,,
20447,-37.734408,145.164971,,
20448,-43.025545,147.244842,,
20449,-34.271368,149.61776,,
20450,-30.466449,151.358449,,
20451,-27.558751,152.749845,Greenbank Army Training Area C,19490.870279276583
20452,-26.757969,152.853971,Obi Obi Creek,5688.582573875533
20453,-28.821224,153.336353,,
20454,-31.237463,151.125526,,
20455,-37.900315,145.356698,,
20456,-42.485748,146.714779,,
20457,-36.086043,146.893322,,
20458,-27.788953,153.183847,Carbrook Wetlands Aggregation,13190.428725769238
20459,-28.428515,153.020983,Upper Coomera River,25931.343620343556
20460,-34.045708,150.014255,,
20461,-42.778688,147.069528,,
20462,-31.610155,152.290817,,
20463,-27.494577,152.761137,Greenbank Army Training Area C,22827.3508289656
20464,-26.690257,152.891536,Obi Obi Creek,2599.0350047431493
20465,-17.660513,145.397031,Innot Hot Springs,16243.679823864946
20466,-43.035132,147.142718,,
20467,-32.543652,148.935353,,
20468,-38.576487,146.37351,,
20469,-29.366356,151.153722,,
20470,-41.193704,146.003408,,
20471,-35.439753,149.803034,,
20472,-43.179293,147.162917,,
20473,-28.36851,153.418552,Upper Coomera River,24396.22654764137
20474,-27.086551,152.954648,Moreton Bay,4766.236215759255
20475,-26.642524,152.951819,Coolum Creek and Lower Maroochy River,6165.095636550818
20476,-26.66188,152.457619,Conondale Range Aggregation,12084.79368404556
20477,-41.230069,147.214394,,
20478,-34.372005,150.762222,,
20479,-28.439386,153.474154,Upper Coomera River,33368.362509789265
20480,-30.438672,152.660873,,
20481,-26.733389,152.717053,Conondale Range Aggregation,8783.715048792366
20482,-34.268008,150.552647,,
20483,-35.162179,143.387182,,
20484,-29.184407,151.122383,,
20485,-34.590011,150.0841,,
20486,-41.356231,146.335735,,
20487,-28.344783,153.371107,Upper Coomera River,19087.722301056292
20488,-37.672272,144.175816,,
20489,-36.984952,143.967022,,
20490,-26.762548,152.857976,Obi Obi Creek,6243.486416590987
20491,-37.674841,145.153309,,
20492,-33.091667,148.872514,,
20493,-37.503827,148.225854,,
20494,-27.464661,152.886504,Greenbank Army Training Area C,19277.905285474786
20495,-35.393861,147.768066,,
20496,-28.437537,153.476658,Upper Coomera River,33432.19010838185
20497,-37.676853,145.150734,,
20498,-37.715275,143.889204,,
20499,-30.568801,151.765437,,
20500,-26.200229,152.776651,Noosa River Wetlands,20659.35253040346
20501,-37.198971,145.684306,,
20502,-27.090965,152.94741,Moreton Bay,5347.437730768732
20503,-26.412737,152.930052,Noosa River Wetlands,9481.2140281785
20504,-31.4432,152.463756,,
20505,-32.519316,151.796293,,
20506,-34.491123,150.337139,,
20507,-28.208214,152.04237,Dalrymple and Blackfellow Creeks,37629.03059154989
20508,-26.800841,152.265272,Conondale Range Aggregation,31380.63833951803
20509,-35.714427,148.16808,,
20510,-42.679036,146.713779,,
20511,-28.673721,153.49381,Upper Coomera River,54696.63200362711
20512,-28.673556,153.281089,Upper Coomera River,47477.48167273524
20513,-28.603526,153.401835,Upper Coomera River,43521.36981707235
20514,-31.028831,152.710469,,
20515,-28.313779,152.350491,Dalrymple and Blackfellow Creeks,35022.86269591204
20516,-34.931735,146.29092,,
20517,-28.413101,153.334522,Upper Coomera River,21777.908215978867
20518,-27.500782,152.698449,Greenbank Army Training Area C,27186.924840289517
20519,-26.388948,152.789397,Noosa River Wetlands,20054.32333622517
20520,-33.22407,149.144982,,
20521,-33.627998,150.163842,,
20522,-41.843926,147.310438,,
20523,-26.213397,152.881021,Noosa River Wetlands,10268.027645512748
20524,-41.160014,146.331127,,
20525,-43.13173,147.05683,,
20526,-17.464136,145.590958,Zillie Falls,6681.446560314804
20527,-28.785403,153.430224,Upper Coomera River,63374.91899870536
20528,-26.76081,152.859634,Obi Obi Creek,6076.273184173476
20529,-37.208751,145.432645,,
20530,-33.97383,149.907503,,
20531,-31.450348,152.464464,,
20532,-34.885262,149.006968,,
20533,-28.591464,153.222222,Upper Coomera River,37680.03960978791
20534,-27.503837,152.91766,Greenbank Army Training Area C,14317.447844193632
20535,-42.608417,147.429486,,
20536,-27.500739,152.735812,Greenbank Army Training Area C,24238.996206238953
20537,-28.800876,153.493971,,
20538,-26.31229,152.858641,Noosa River Wetlands,11218.107285102129
20539,-27.087136,152.938271,Moreton Bay,6306.632639448652
20540,-28.511575,153.183002,Upper Coomera River,28706.74995690418
20541,-34.739514,149.73037,,
20542,-37.328552,146.133544,,
20543,-29.450211,151.846333,,
20544,-42.691978,146.928588,,
20545,-26.760658,152.859371,Obi Obi Creek,6055.096100046241
20546,-28.284718,153.26736,Upper Coomera River,7007.155790914482
20547,-28.213777,153.386829,Upper Coomera River,17865.444811658166
20548,-42.735666,147.068996,,
20549,-27.57414,151.854444,Dalrymple and Blackfellow Creeks,59564.61015338433
20550,-37.747779,142.015114,,
20551,-26.589872,152.90505,Obi Obi Creek,8509.41908655178
20552,-37.752706,145.117559,,
20553,-36.08805,146.904096,,
20554,-34.621296,149.886753,,
20555,-28.6401,153.414536,Upper Coomera River,47749.46488331395
20556,-27.464328,152.885849,Greenbank Army Training Area C,19331.508097115602
20557,-28.199739,153.229817,Upper Coomera River,3877.063865071079
20558,-33.123468,148.909421,,
20559,-43.019095,147.034749,,
20561,-32.543445,148.941753,,
20562,-34.722955,150.645754,,
20563,-34.725601,150.766153,,
20564,-37.923601,145.333886,,
20565,-41.524785,146.658264,,
20566,-37.75276,145.117595,,
20567,-37.86242,141.271101,,
20568,-34.297612,150.713684,,
20570,-36.054234,149.142741,,
20571,-27.526012,152.847796,Greenbank Army Training Area C,14645.68446427981
20572,-27.410866,153.062446,Moreton Bay,6807.725398272744
20573,-37.713023,144.992972,,
20574,-37.771382,144.109797,,
20575,-41.166233,147.522547,,
20576,-28.323561,152.344909,Dalrymple and Blackfellow Creeks,36134.49052776778
20577,-37.736784,145.163233,,
20578,-37.737805,145.179062,,
20579,-26.627713,152.954568,Coolum Creek and Lower Maroochy River,7455.4783084113915
20580,-33.622365,150.165414,,
20581,-37.752674,145.117501,,
